"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","n_spots","replicate","scenario","tier","planted","signal_R2_removed","signal_R2_library"
"set06",-0.026562140686971,0.00203980120380301,0.0367926309473941,-0.777382349516374,999,0.778,0.778,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set07",-0.0221929160010279,-0.00574072825557626,0.03758808194163,-0.437696921353955,999,0.658,0.745090909090909,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set08",0.0675688334669844,-0.00658551894289065,0.0384668134144222,1.9277487742739,999,0.032,0.096,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set09",-0.0129689121991597,0.00151596456900951,0.0393600908693088,-0.368009230879694,999,0.631,0.745090909090909,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set10",-0.0201591214304401,-0.00957123545203411,0.033831585688311,-0.312958608442173,999,0.624,0.745090909090909,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set11",-0.0206628902635131,-0.00380119040333587,0.037309558503592,-0.451940482183779,999,0.683,0.745090909090909,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set12",-0.00905680350395793,0.00167162149706023,0.0376195667885131,-0.285182045325786,999,0.613,0.745090909090909,225,7,"coherent_weak","pcs3",FALSE,NA,NA
"set01",0.441452767736997,-0.0205391853642146,0.0338169046569316,13.6615683128916,999,0.001,0.004,225,7,"coherent_weak","pcs10",TRUE,0.531889408492577,0.020453797082587
"set02",0.333279985331125,-0.0152044073987566,0.0338318818252283,10.3004732202044,999,0.001,0.004,225,7,"coherent_weak","pcs10",TRUE,0.692986514884209,0.00279785928431264
"set03",0.191987575657394,-0.0157342309111453,0.0332360127277198,6.24990152309376,999,0.001,0.004,225,7,"coherent_weak","pcs10",TRUE,0.911294313596052,0.0449867349345089
"set04",-0.022806121887432,-0.0162116338365664,0.0342346943558123,-0.192625877781381,999,0.579,0.866666666666667,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set05",-0.000761608169825852,-0.0168964215353661,0.0353839583612973,0.455992322871045,999,0.328,0.7872,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set06",-0.0643492512792028,-0.0146540068558612,0.0343862843497244,-1.44520541730877,999,0.921,0.921,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set07",-0.0551804366765614,-0.0150218040605072,0.0384246125185513,-1.04512784863259,999,0.86,0.921,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set08",0.0222394035258256,-0.0186680990590513,0.0350230251843481,1.16801739340206,999,0.124,0.372,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set09",-0.0574825668648289,-0.0150556745520779,0.0364060869878206,-1.16537908418844,999,0.899,0.921,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set10",-0.0251781376236427,-0.0172295267779446,0.0334976507131652,-0.237288606110343,999,0.606,0.866666666666667,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set11",-0.0288665754903871,-0.0150678668939849,0.0346255811315129,-0.398511971365701,999,0.65,0.866666666666667,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set12",-0.0192454708575617,-0.0160202677294213,0.035093380677521,-0.091903460592108,999,0.533,0.866666666666667,225,7,"coherent_weak","pcs10",FALSE,NA,NA
"set01",0.874477536930423,0.158748706000694,0.113814827846201,6.28853765782522,999,0.001,0.004,225,7,"coherent_strong","none",TRUE,1.11022302462516e-16,0.0119695501344153
"set02",0.839874273708384,0.220992392158166,0.103436562995538,5.98320229933503,999,0.001,0.004,225,7,"coherent_strong","none",TRUE,1.11022302462516e-16,0.0497595542451222
"set03",0.891328433245209,0.414573289427989,0.0758689499031881,6.28392965008188,999,0.001,0.004,225,7,"coherent_strong","none",TRUE,0,0.197911380422999
"set04",0.194600935961358,0.187339082961363,0.124351221780302,0.0583979224009941,999,0.482,0.723,225,7,"coherent_strong","none",FALSE,NA,NA
"set05",0.209132052338584,0.267120788968756,0.10872661383656,-0.533344455271478,999,0.709,0.773454545454545,225,7,"coherent_strong","none",FALSE,NA,NA
"set06",0.414965139662439,0.35127058331973,0.0928267455903917,0.686165995991806,999,0.256,0.723,225,7,"coherent_strong","none",FALSE,NA,NA
"set07",0.136559010685262,0.218032486983983,0.130432174633374,-0.624642474356734,999,0.783,0.783,225,7,"coherent_strong","none",FALSE,NA,NA
"set08",0.176588578804917,0.213615408522479,0.101243790016482,-0.365719514367589,999,0.664,0.773454545454545,225,7,"coherent_strong","none",FALSE,NA,NA
"set09",0.326200213435404,0.302560613143985,0.105282062279456,0.224535877998579,999,0.419,0.723,225,7,"coherent_strong","none",FALSE,NA,NA
"set10",0.168245907933666,0.197932484591713,0.116101709226796,-0.25569457035346,999,0.601,0.773454545454545,225,7,"coherent_strong","none",FALSE,NA,NA
"set11",0.25990385208737,0.245757659761723,0.11020902930036,0.128357834339448,999,0.454,0.723,225,7,"coherent_strong","none",FALSE,NA,NA
"set12",0.344986679991888,0.334065740451627,0.101678374860615,0.107406708213338,999,0.466,0.723,225,7,"coherent_strong","none",FALSE,NA,NA
"set01",0.862177946543784,0.137880255560798,0.109738402213254,6.60022085591751,999,0.001,0.004,225,7,"coherent_strong","libsize",TRUE,0.0119695501344153,0.0119695501344153
"set02",0.823893669206925,0.172861174253231,0.0943195859715891,6.90241044049745,999,0.001,0.004,225,7,"coherent_strong","libsize",TRUE,0.0497595542451222,0.0497595542451222
"set03",0.774337155704936,0.30193663366638,0.0802846300047245,5.88407173341593,999,0.001,0.004,225,7,"coherent_strong","libsize",TRUE,0.197911380422999,0.197911380422999
"set04",0.161139572331065,0.159419408102042,0.120686989425979,0.0142531041432417,999,0.497,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set05",0.159493648565565,0.211486546555915,0.108338565178997,-0.479911266172371,999,0.729,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set06",0.29752638925368,0.268424363572911,0.0831065036224544,0.350177476036986,999,0.376,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set07",0.0495836256960011,0.178763684688456,0.130762703658049,-0.987896819036931,999,0.935,0.935,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set08",0.114558891188691,0.180738255886337,0.0948960949770465,-0.697387650289016,999,0.804,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set09",0.238314813812647,0.245023360560314,0.0939834045440492,-0.0713801205671624,999,0.528,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set10",0.101968867602031,0.16156928117165,0.11150143168874,-0.534525993675086,999,0.738,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set11",0.192873085633103,0.20290325525943,0.108517999512963,-0.0924286263232211,999,0.525,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set12",0.226015317106105,0.258292357437192,0.0899418315192779,-0.358865722277062,999,0.662,0.877090909090909,225,7,"coherent_strong","libsize",FALSE,NA,NA
"set01",0.866658102010947,0.0540782891124047,0.0461841155510227,17.5943569169541,999,0.001,0.004,225,7,"coherent_strong","pcs1",TRUE,0.137772251916468,0.0119695501344153
"set02",0.821984341923866,0.097520436553818,0.0465843867760197,15.5516462812596,999,0.001,0.004,225,7,"coherent_strong","pcs1",TRUE,0.0542840607308361,0.0497595542451222
"set03",0.761823207852558,0.242723654576568,0.0390065027820361,13.3080260021428,999,0.001,0.004,225,7,"coherent_strong","pcs1",TRUE,0.457366558172296,0.197911380422999
"set04",0.0975605775190716,0.0725635686304595,0.0463020113067221,0.539868748314677,999,0.306,0.524571428571429,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set05",0.0982873342289123,0.129393230177804,0.0477764634445401,-0.651071546662309,999,0.745,0.837818181818182,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set06",0.239853848358488,0.212180426187159,0.0466391292221165,0.593352033644024,999,0.262,0.524571428571429,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set07",0.0110461208880347,0.0771353170944559,0.049982756710423,-1.32223991944485,999,0.934,0.934,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set08",0.0717308811804678,0.10513226425028,0.0463024895090213,-0.721373373742774,999,0.768,0.837818181818182,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set09",0.173261415241321,0.18216847178519,0.0480898583698322,-0.185216942736024,999,0.561,0.748,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set10",0.0924849925121445,0.0749018386791836,0.0452358361649335,0.38869965327603,999,0.363,0.5445,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set11",0.190161065540492,0.120113031342445,0.0470145697142842,1.48992183962845,999,0.07,0.21,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set12",0.223867560865413,0.194665022114511,0.0482893977897366,0.604740172533469,999,0.277,0.524571428571429,225,7,"coherent_strong","pcs1",FALSE,NA,NA
"set01",0.82130778633656,0.0255495982140279,0.0429792174837356,18.5149529170387,999,0.001,0.004,225,7,"coherent_strong","pcs3",TRUE,0.485939905692361,0.0119695501344153
"set02",0.754685626970236,0.0624802007059468,0.0466701065245262,14.8318801436744,999,0.001,0.004,225,7,"coherent_strong","pcs3",TRUE,0.932242411971851,0.0497595542451222
"set03",0.75955969364826,0.173866526190575,0.0471990312591113,12.4090082324438,999,0.001,0.004,225,7,"coherent_strong","pcs3",TRUE,0.973007720256972,0.197911380422999
"set04",0.0672586957751691,0.0398960161649078,0.0430944969695967,0.634946026393248,999,0.263,0.526,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set05",0.0285242927689814,0.0943999678522609,0.0462832279643167,-1.42331634980317,999,0.915,0.973,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set06",0.230673753552603,0.18364928034914,0.0491330486119778,0.957084376644984,999,0.17,0.4368,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set07",-0.0357893389225008,0.04182347894543,0.0458338952061722,-1.69334981281449,999,0.973,0.973,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set08",0.0394623681145248,0.0698743741774331,0.0475058357709017,-0.64017410849419,999,0.756,0.973,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set09",0.0861841447763791,0.149164955422105,0.0486711107012878,-1.29400808278779,999,0.912,0.973,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set10",0.0477843074930805,0.0451230675304692,0.0420960114730819,0.0632183399207094,999,0.472,0.809142857142857,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set11",0.129299829889993,0.0882276797262557,0.0439357833287221,0.934822303188282,999,0.182,0.4368,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set12",0.148439637252774,0.162973029161233,0.0527084475736059,-0.275731738981005,999,0.624,0.936,225,7,"coherent_strong","pcs3",FALSE,NA,NA
"set01",0.0377601240421794,-0.0232968271817353,0.0360538521843358,1.69349313664857,999,0.057,0.342,225,7,"coherent_strong","pcs10",TRUE,0.941270702230205,0.0119695501344153
"set02",-0.00487641635865035,-0.0268032088419409,0.0327319283173584,0.669890031247024,999,0.273,0.546,225,7,"coherent_strong","pcs10",TRUE,0.967767680594235,0.0497595542451222
"set03",0.0774444922220826,-0.0188007435195917,0.0332517241893819,2.89444346384924,999,0.006,0.072,225,7,"coherent_strong","pcs10",TRUE,0.986350634480931,0.197911380422999
"set04",0.00694059121054581,-0.0235159827153111,0.0307212230054475,0.991385464063602,999,0.189,0.4536,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set05",-0.0504722804372811,-0.0234195100974457,0.0353771533226766,-0.764696076393877,999,0.786,0.890181818181818,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set06",0.0296106834513847,-0.0212591549583113,0.0356218193392033,1.42805278768319,999,0.091,0.364,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set07",-0.0903263199568736,-0.0252850590652248,0.0323235357234282,-2.01219512147945,999,0.98,0.98,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set08",-0.0532895272130687,-0.0214395731143161,0.0341645010209225,-0.932252869118373,999,0.816,0.890181818181818,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set09",-0.0373982475867299,-0.0179492295996589,0.0356647975142943,-0.545328148274944,999,0.703,0.890181818181818,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set10",-0.0190937097793547,-0.0217039912981495,0.0343945072163959,0.0758923947469875,999,0.472,0.708,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set11",0.0186611975526295,-0.0219133982406737,0.0331220525475329,1.22500245825875,999,0.135,0.405,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set12",-0.00311408147946968,-0.0185791937110304,0.0384213477087916,0.40251352838469,999,0.351,0.601714285714286,225,7,"coherent_strong","pcs10",FALSE,NA,NA
"set01",0.746074740117334,0.164823728985746,0.12340136755019,4.7102477279693,999,0.002,0.008,225,8,"coherent_weak","none",TRUE,0,0.023698509857265
"set02",0.785873229278135,0.184860828905309,0.109680311008248,5.47967447254623,999,0.001,0.006,225,8,"coherent_weak","none",TRUE,0,0.00743552644396683
"set03",0.841570077847331,0.286232087217736,0.0979290160250994,5.67082171526426,999,0.001,0.006,225,8,"coherent_weak","none",TRUE,0,0.000498273955842121
"set04",0.103194597567687,0.163378987008387,0.123877331025015,-0.485838602936532,999,0.737,0.826909090909091,225,8,"coherent_weak","none",FALSE,NA,NA
"set05",-0.0334112742809794,0.193338917243605,0.108675496588619,-2.08648866250805,999,1,1,225,8,"coherent_weak","none",FALSE,NA,NA
"set06",0.396791998305126,0.26239556511949,0.0951299212145908,1.41276720793733,999,0.142,0.426,225,8,"coherent_weak","none",FALSE,NA,NA
"set07",0.255979564216165,0.136596813583495,0.115083375226937,1.03735878789838,999,0.238,0.476,225,8,"coherent_weak","none",FALSE,NA,NA
"set08",0.247670357992942,0.207011479032132,0.110947451789392,0.366469696284616,999,0.366,0.627428571428571,225,8,"coherent_weak","none",FALSE,NA,NA
"set09",0.192641950256902,0.256457653185743,0.101579427552007,-0.628234520185383,999,0.758,0.826909090909091,225,8,"coherent_weak","none",FALSE,NA,NA
"set10",0.108870985477121,0.159192920644176,0.125250956521786,-0.401768869192644,999,0.678,0.826909090909091,225,8,"coherent_weak","none",FALSE,NA,NA
"set11",0.196053557402151,0.174992933252507,0.116300881469594,0.181087399196972,999,0.429,0.6435,225,8,"coherent_weak","none",FALSE,NA,NA
"set12",0.395716256261966,0.292007114723331,0.0964560496254406,1.07519582173809,999,0.197,0.4728,225,8,"coherent_weak","none",FALSE,NA,NA
"set01",0.72189061193807,0.167733259517309,0.124236714053114,4.46049588999791,999,0.002,0.008,225,8,"coherent_weak","libsize",TRUE,0.023698509857265,0.023698509857265
"set02",0.773609232771771,0.195000792194795,0.102229733157884,5.65988409344049,999,0.001,0.006,225,8,"coherent_weak","libsize",TRUE,0.00743552644396683,0.00743552644396683
"set03",0.84763230413331,0.302545354801289,0.0980577008830182,5.55883876965772,999,0.001,0.006,225,8,"coherent_weak","libsize",TRUE,0.000498273955842121,0.000498273955842121
"set04",0.108025941951315,0.167618925836464,0.123636039596085,-0.482003338830957,999,0.738,0.805090909090909,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set05",-0.0270747396342355,0.20506381199255,0.10993306050691,-2.11163548577995,999,1,1,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set06",0.43403801109991,0.282192170015235,0.0906647007520195,1.67480662071553,999,0.108,0.324,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set07",0.259630360976949,0.144281571598706,0.114217484882235,1.00990482759425,999,0.238,0.476,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set08",0.252285007764398,0.212901941020615,0.108413895471357,0.363265857873246,999,0.369,0.632571428571429,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set09",0.224443392900897,0.274132084234488,0.0996465511647271,-0.498649383774959,999,0.721,0.805090909090909,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set10",0.112408278852073,0.160283316031361,0.122519010574401,-0.390755989252919,999,0.676,0.805090909090909,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set11",0.19361255420177,0.187650682023554,0.112611962322485,0.0529417306586279,999,0.48,0.72,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set12",0.399713764797709,0.303197832596707,0.0896634755150652,1.07642416989274,999,0.205,0.476,225,8,"coherent_weak","libsize",FALSE,NA,NA
"set01",0.699979528844443,0.0701434724830402,0.0486402109684606,12.9488759160564,999,0.001,0.004,225,8,"coherent_weak","pcs1",TRUE,0.143839912615714,0.023698509857265
"set02",0.775048698711298,0.111179907361349,0.046592652715304,14.2483578989674,999,0.001,0.004,225,8,"coherent_weak","pcs1",TRUE,0.0114558982656309,0.00743552644396683
"set03",0.844220878306932,0.230327145965155,0.0529250806434798,11.5992970606349,999,0.001,0.004,225,8,"coherent_weak","pcs1",TRUE,0.255161135588334,0.000498273955842121
"set04",0.0359442379965766,0.0731991576702149,0.049092846701278,-0.75886655952808,999,0.798,0.940363636363636,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set05",-0.0391313848443273,0.116329126036106,0.0494346721272445,-3.14476670301926,999,1,1,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set06",0.228820965586883,0.211207212146279,0.0544689376363669,0.323372443174734,999,0.392,0.672,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set07",0.0909450198150637,0.0550835696632951,0.0439682798406199,0.81562094950638,999,0.227,0.5448,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set08",0.0771105894641914,0.133679915558527,0.0495328557257235,-1.14205662616294,999,0.862,0.940363636363636,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set09",0.189423253606813,0.197215270774051,0.0557757381604172,-0.139702627418889,999,0.57,0.76,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set10",0.0559434371816388,0.0628859281666499,0.049743497536837,-0.139565799125202,999,0.557,0.76,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set11",0.148210001567996,0.103769129239115,0.0523005385126091,0.849721123199653,999,0.208,0.5448,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set12",0.266293514749479,0.235899301388869,0.0505479786022204,0.601294338588538,999,0.293,0.586,225,8,"coherent_weak","pcs1",FALSE,NA,NA
"set01",0.678164615493092,-0.00534698690355935,0.038268381590837,17.8610010139627,999,0.001,0.004,225,8,"coherent_weak","pcs3",TRUE,0.262208489407063,0.023698509857265
"set02",0.65463894828341,0.0111070698122371,0.0398744087466308,16.1389697979045,999,0.001,0.004,225,8,"coherent_weak","pcs3",TRUE,0.603996246541399,0.00743552644396683
"set03",0.618277419319218,0.0120360668374511,0.0410278439395454,14.7763395360249,999,0.001,0.004,225,8,"coherent_weak","pcs3",TRUE,0.860595106359414,0.000498273955842121
"set04",-0.0439707881250128,-0.00440075121746172,0.0385162536544104,-1.02735944317419,999,0.858,0.959,225,8,"coherent_weak","pcs3",FALSE,NA,NA
"set05",-0.0617312441689877,0.00548109136522322,0.0404206753770851,-1.66282069527998,999,0.959,0.959,225,8,"coherent_weak","pcs3",FALSE,NA,NA
"set06",-0.00214087592839754,0.021588502622049,0.043229776110587,-0.548912825496574,999,0.7,0.959,225,8,"coherent_weak","pcs3",FALSE,NA,NA
"set07",0.0307026783949695,-0.0069439475415779,0.0363601053623525,1.03538275154524,999,0.156,0.3744,225,8,"coherent_weak","pcs3",FALSE,NA,NA
