"cohort","patient","section_id","pathway","n_spots","n_genes","stat","stat_matched_med","n_matched","p_matched","p_adj_BH","tier","sig","rank_effect"
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_PROTEIN_SECRETION",1973,11825,0.489642214629792,0.518264161699121,1999,0.944,1,"none",FALSE,0.056
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1973,11825,0.446629275129208,0.443972198441551,1999,0.4605,0.885576923076923,"none",FALSE,0.5395
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_SPERMATOGENESIS",1973,11825,0.229970436303762,0.262229301644309,1999,0.9225,1,"none",FALSE,0.0775
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_TGF_BETA_SIGNALING",1973,11825,0.438433700365171,0.472494273952194,1999,0.9265,1,"none",FALSE,0.0735
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1973,11825,0.630145854740893,0.610072280107179,1999,0.041,0.227777777777778,"none",FALSE,0.959
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1973,11825,0.522257344280393,0.522566303509453,1999,0.5075,0.893965517241379,"none",FALSE,0.4925
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_UV_RESPONSE_DN",1973,11825,0.476225717407188,0.546607293399546,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_UV_RESPONSE_UP",1973,11825,0.570912587550019,0.558850765810771,1999,0.208,0.60375,"none",FALSE,0.792
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1973,11825,0.234444058167314,0.280923442013017,1999,0.959,1,"none",FALSE,0.041
"GSE274557","Pt10","GSM8452879_Pt-10A","HALLMARK_XENOBIOTIC_METABOLISM",1973,11825,0.562121236900753,0.546839895188957,1999,0.152,0.508333333333333,"none",FALSE,0.848
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_ADIPOGENESIS",2542,12396,0.667178614780647,0.679879303473196,1999,0.807,1,"none",FALSE,0.193
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_ALLOGRAFT_REJECTION",2542,12396,0.559729101115842,0.55412942392547,1999,0.3845,0.852173913043478,"none",FALSE,0.6155
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_ANDROGEN_RESPONSE",2542,12396,0.5467917065585,0.56551718508078,1999,0.802,1,"none",FALSE,0.198
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_ANGIOGENESIS",2542,12396,0.427188015804549,0.386104834098391,1999,0.124,0.372058823529412,"none",FALSE,0.876
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_APICAL_JUNCTION",2542,12396,0.63001874112365,0.645650416902519,1999,0.817,1,"none",FALSE,0.183
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_APICAL_SURFACE",2542,12396,0.258870210664287,0.260427238971647,1999,0.516,0.944642857142857,"none",FALSE,0.484
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_APOPTOSIS",2542,12396,0.665029118763605,0.67396583579184,1999,0.692,1,"none",FALSE,0.308
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_BILE_ACID_METABOLISM",2542,12396,0.444606006164863,0.390417852221877,1999,0.013,0.065,"none",FALSE,0.987
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_CHOLESTEROL_HOMEOSTASIS",2542,12396,0.564127226515547,0.536382721581154,1999,0.1265,0.372058823529412,"none",FALSE,0.8735
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_COAGULATION",2542,12396,0.668296516475074,0.621253560141775,1999,0.008,0.0444444444444444,"none",TRUE,0.992
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_COMPLEMENT",2542,12396,0.617550788080646,0.651007495832722,1999,0.978,1,"none",FALSE,0.022
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_DNA_REPAIR",2542,12396,0.643651159971439,0.588406773531616,1999,0.001,0.01875,"none",TRUE,0.999
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_E2F_TARGETS",2542,12396,0.581678667323629,0.539994278987181,1999,0.006,0.0375,"none",TRUE,0.994
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2542,12396,0.573604349624373,0.697445523251761,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_ESTROGEN_RESPONSE_EARLY",2542,12396,0.653176810823885,0.621055457370297,1999,0.031,0.133333333333333,"none",FALSE,0.969
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_ESTROGEN_RESPONSE_LATE",2542,12396,0.692319344511451,0.65500590686096,1999,0.0045,0.0375,"none",TRUE,0.9955
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_FATTY_ACID_METABOLISM",2542,12396,0.612137657484428,0.594686317519255,1999,0.1725,0.479166666666667,"none",FALSE,0.8275
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_G2M_CHECKPOINT",2542,12396,0.566003311371134,0.567238143973199,1999,0.529,0.944642857142857,"none",FALSE,0.471
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_GLYCOLYSIS",2542,12396,0.663034276809579,0.675670096743469,1999,0.7965,1,"none",FALSE,0.2035
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_HEDGEHOG_SIGNALING",2542,12396,0.191846288291415,0.248956792059531,1999,0.945,1,"none",FALSE,0.055
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_HEME_METABOLISM",2542,12396,0.562198200969165,0.610345027763519,1999,0.998,1,"none",FALSE,0.002
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_HYPOXIA",2542,12396,0.661875926521765,0.714765094336169,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_IL2_STAT5_SIGNALING",2542,12396,0.612850922732634,0.640514762464907,1999,0.9305,1,"none",FALSE,0.0695
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_IL6_JAK_STAT3_SIGNALING",2542,12396,0.363983168678151,0.415961871503847,1999,0.961,1,"none",FALSE,0.039
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_INFLAMMATORY_RESPONSE",2542,12396,0.519147330968867,0.556357614950772,1999,0.964,1,"none",FALSE,0.036
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_INTERFERON_ALPHA_RESPONSE",2542,12396,0.599451292338715,0.531293456417692,1999,0.0015,0.01875,"none",TRUE,0.9985
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_INTERFERON_GAMMA_RESPONSE",2542,12396,0.646913136383304,0.620814365149689,1999,0.065,0.232142857142857,"none",FALSE,0.935
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_KRAS_SIGNALING_DN",2542,12396,0.31619775464896,0.288460982424634,1999,0.1115,0.371666666666667,"none",FALSE,0.8885
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_KRAS_SIGNALING_UP",2542,12396,0.546039316964776,0.579135407093988,1999,0.958,1,"none",FALSE,0.042
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_MITOTIC_SPINDLE",2542,12396,0.599803810020498,0.623319696167141,1999,0.919,1,"none",FALSE,0.081
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_MTORC1_SIGNALING",2542,12396,0.686865882733352,0.685875107282847,1999,0.4715,0.943,"none",FALSE,0.5285
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_MYC_TARGETS_V1",2542,12396,0.776550811004107,0.733139206088274,1999,5e-04,0.01875,"none",TRUE,0.9995
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_MYC_TARGETS_V2",2542,12396,0.389396606633374,0.321101865987328,1999,0.006,0.0375,"none",TRUE,0.994
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_MYOGENESIS",2542,12396,0.569309104632098,0.623678589600392,1999,0.997,1,"none",FALSE,0.003
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_NOTCH_SIGNALING",2542,12396,0.335606228532632,0.260858175576836,1999,0.0045,0.0375,"none",TRUE,0.9955
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_OXIDATIVE_PHOSPHORYLATION",2542,12396,0.770989533811075,0.73213637468691,1999,0.0015,0.01875,"none",TRUE,0.9985
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_P53_PATHWAY",2542,12396,0.69982624279485,0.67247551716592,1999,0.032,0.133333333333333,"none",FALSE,0.968
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_PANCREAS_BETA_CELLS",2542,12396,0.243849977650278,0.230427607331927,1999,0.362,0.852173913043478,"none",FALSE,0.638
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_PEROXISOME",2542,12396,0.524328544159944,0.506353908344075,1999,0.2255,0.56375,"none",FALSE,0.7745
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_PI3K_AKT_MTOR_SIGNALING",2542,12396,0.57474212316405,0.582176948861256,1999,0.6295,1,"none",FALSE,0.3705
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_PROTEIN_SECRETION",2542,12396,0.572794496205804,0.572766940968349,1999,0.4995,0.944642857142857,"none",FALSE,0.5005
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",2542,12396,0.533332285852197,0.525453546458708,1999,0.392,0.852173913043478,"none",FALSE,0.608
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_SPERMATOGENESIS",2542,12396,0.26185314978917,0.259557451657259,1999,0.464,0.943,"none",FALSE,0.536
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_TGF_BETA_SIGNALING",2542,12396,0.44378298392534,0.474658452641646,1999,0.857,1,"none",FALSE,0.143
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_TNFA_SIGNALING_VIA_NFKB",2542,12396,0.644304403002182,0.671644094215452,1999,0.946,1,"none",FALSE,0.054
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",2542,12396,0.633081783827064,0.601330517837262,1999,0.062,0.232142857142857,"none",FALSE,0.938
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_UV_RESPONSE_DN",2542,12396,0.512518776041137,0.562659880296225,1999,0.997,1,"none",FALSE,0.003
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_UV_RESPONSE_UP",2542,12396,0.616102247088163,0.61956609134172,1999,0.579,0.998275862068965,"none",FALSE,0.421
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_WNT_BETA_CATENIN_SIGNALING",2542,12396,0.249904675350138,0.26916542169728,1999,0.7355,1,"none",FALSE,0.2645
"GSE274557","Pt10","GSM8452880_Pt-10B","HALLMARK_XENOBIOTIC_METABOLISM",2542,12396,0.636606269593663,0.623726996933344,1999,0.2185,0.56375,"none",FALSE,0.7815
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_ADIPOGENESIS",1843,12916,0.608048897478794,0.615799753211083,1999,0.6985,1,"none",FALSE,0.3015
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_ALLOGRAFT_REJECTION",1843,12916,0.532341620685479,0.541350572406628,1999,0.686,1,"none",FALSE,0.314
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_ANDROGEN_RESPONSE",1843,12916,0.509036659643169,0.541677884620021,1999,0.922,1,"none",FALSE,0.078
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_ANGIOGENESIS",1843,12916,0.414227854087581,0.400172318050296,1999,0.3665,0.831521739130435,"none",FALSE,0.6335
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_APICAL_JUNCTION",1843,12916,0.664900088591661,0.602421552017054,1999,5e-04,0.0125,"none",TRUE,0.9995
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_APICAL_SURFACE",1843,12916,0.324188013151848,0.296834339436285,1999,0.226,0.70625,"none",FALSE,0.774
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_APOPTOSIS",1843,12916,0.625010279280185,0.617323580554913,1999,0.3315,0.831521739130435,"none",FALSE,0.6685
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_BILE_ACID_METABOLISM",1843,12916,0.442200474831659,0.372680809460604,1999,0.005,0.0357142857142857,"none",TRUE,0.995
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1843,12916,0.514814299241563,0.498867887559743,1999,0.273,0.758333333333333,"none",FALSE,0.727
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_COAGULATION",1843,12916,0.629629191758763,0.593350631001325,1999,0.0335,0.1675,"none",FALSE,0.9665
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_COMPLEMENT",1843,12916,0.570049351566898,0.602246475409379,1999,0.963,1,"none",FALSE,0.037
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_DNA_REPAIR",1843,12916,0.545839451760931,0.54606790884243,1999,0.5075,1,"none",FALSE,0.4925
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_E2F_TARGETS",1843,12916,0.485060758146472,0.510120041333797,1999,0.903,1,"none",FALSE,0.097
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1843,12916,0.58381339120173,0.655541667932114,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_ESTROGEN_RESPONSE_EARLY",1843,12916,0.637817588740534,0.577737592873909,1999,0.0015,0.0125,"none",TRUE,0.9985
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_ESTROGEN_RESPONSE_LATE",1843,12916,0.645144249314214,0.595603803779367,1999,0.001,0.0125,"none",TRUE,0.999
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_FATTY_ACID_METABOLISM",1843,12916,0.543806125160463,0.545190510879046,1999,0.5305,1,"none",FALSE,0.4695
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_G2M_CHECKPOINT",1843,12916,0.503133809445834,0.536992318812456,1999,0.965,1,"none",FALSE,0.035
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_GLYCOLYSIS",1843,12916,0.578900277835656,0.61377804925325,1999,0.9735,1,"none",FALSE,0.0265
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_HEDGEHOG_SIGNALING",1843,12916,0.276888532562522,0.275132028312861,1999,0.483,1,"none",FALSE,0.517
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_HEME_METABOLISM",1843,12916,0.52461414218975,0.571711465560828,1999,0.997,1,"none",FALSE,0.003
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_HYPOXIA",1843,12916,0.587862508804448,0.647449623089266,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_IL2_STAT5_SIGNALING",1843,12916,0.561746952801708,0.591516871934708,1999,0.9435,1,"none",FALSE,0.0565
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_IL6_JAK_STAT3_SIGNALING",1843,12916,0.46401491656305,0.433947974019938,1999,0.1555,0.555357142857143,"none",FALSE,0.8445
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_INFLAMMATORY_RESPONSE",1843,12916,0.533713785602071,0.553583640851218,1999,0.8415,1,"none",FALSE,0.1585
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_INTERFERON_ALPHA_RESPONSE",1843,12916,0.643941746638016,0.523512489832261,1999,5e-04,0.0125,"none",TRUE,0.9995
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_INTERFERON_GAMMA_RESPONSE",1843,12916,0.656037199793181,0.591581998499836,1999,0.001,0.0125,"none",TRUE,0.999
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_KRAS_SIGNALING_DN",1843,12916,0.373170137720859,0.315679449744187,1999,0.0165,0.102777777777778,"none",FALSE,0.9835
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_KRAS_SIGNALING_UP",1843,12916,0.561871470928931,0.572156398225748,1999,0.718,1,"none",FALSE,0.282
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_MITOTIC_SPINDLE",1843,12916,0.602067880051427,0.581294544622805,1999,0.1025,0.427083333333333,"none",FALSE,0.8975
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_MTORC1_SIGNALING",1843,12916,0.550592196604317,0.634234751042818,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_MYC_TARGETS_V1",1843,12916,0.613586946806456,0.658450461871262,1999,0.9985,1,"none",FALSE,0.00149999999999995
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_MYC_TARGETS_V2",1843,12916,0.368286221702112,0.33575783632326,1999,0.145,0.555357142857143,"none",FALSE,0.855
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_MYOGENESIS",1843,12916,0.634673539085778,0.57684684170397,1999,0.0015,0.0125,"none",TRUE,0.9985
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_NOTCH_SIGNALING",1843,12916,0.364393815556801,0.294156850767579,1999,0.0185,0.102777777777778,"none",FALSE,0.9815
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_OXIDATIVE_PHOSPHORYLATION",1843,12916,0.657729705127648,0.648767176147134,1999,0.26,0.758333333333333,"none",FALSE,0.74
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_P53_PATHWAY",1843,12916,0.628663236824953,0.617447211053246,1999,0.224,0.70625,"none",FALSE,0.776
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_PANCREAS_BETA_CELLS",1843,12916,0.223081520185076,0.210830740467398,1999,0.3635,0.831521739130435,"none",FALSE,0.6365
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_PEROXISOME",1843,12916,0.497680770383731,0.464170607718078,1999,0.0815,0.370454545454545,"none",FALSE,0.9185
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_PI3K_AKT_MTOR_SIGNALING",1843,12916,0.51533943682194,0.539739087784445,1999,0.8135,1,"none",FALSE,0.1865
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_PROTEIN_SECRETION",1843,12916,0.509483045621332,0.548180645740796,1999,0.9595,1,"none",FALSE,0.0405
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",1843,12916,0.478538862500981,0.485384312653795,1999,0.5865,1,"none",FALSE,0.4135
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_SPERMATOGENESIS",1843,12916,0.278923790038897,0.269702761223062,1999,0.3805,0.831521739130435,"none",FALSE,0.6195
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_TGF_BETA_SIGNALING",1843,12916,0.466903725515114,0.485062633817105,1999,0.742,1,"none",FALSE,0.258
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_TNFA_SIGNALING_VIA_NFKB",1843,12916,0.607306980464315,0.629453645098272,1999,0.9325,1,"none",FALSE,0.0675
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1843,12916,0.48077450035089,0.565777117607128,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_UV_RESPONSE_DN",1843,12916,0.480708732189901,0.544159352695726,1999,0.999,1,"none",FALSE,0.001
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_UV_RESPONSE_UP",1843,12916,0.546657655136054,0.586256280017091,1999,0.974,1,"none",FALSE,0.026
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_WNT_BETA_CATENIN_SIGNALING",1843,12916,0.28981574318342,0.280171151571844,1999,0.3825,0.831521739130435,"none",FALSE,0.6175
"GSE274557","Pt10","GSM8452881_Pt-10C","HALLMARK_XENOBIOTIC_METABOLISM",1843,12916,0.545170820671475,0.568964587957233,1999,0.88,1,"none",FALSE,0.12
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_ADIPOGENESIS",1979,11894,0.671387272771314,0.698101804796641,1999,0.997,1,"none",FALSE,0.003
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_ALLOGRAFT_REJECTION",1979,11894,0.615412361138163,0.640014040022449,1999,0.9665,1,"none",FALSE,0.0335
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_ANDROGEN_RESPONSE",1979,11894,0.638992843305481,0.630160201586722,1999,0.237,0.546590909090909,"none",FALSE,0.763
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_ANGIOGENESIS",1979,11894,0.435030809033501,0.470742082242738,1999,0.894,1,"none",FALSE,0.106
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_APICAL_JUNCTION",1979,11894,0.721293146935517,0.700546605067224,1999,0.012,0.15,"none",FALSE,0.988
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_APICAL_SURFACE",1979,11894,0.455250450313292,0.379718127245757,1999,0.0025,0.0416666666666667,"none",TRUE,0.9975
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_APOPTOSIS",1979,11894,0.721108259003679,0.706415248563619,1999,0.0655,0.3475,"none",FALSE,0.9345
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_BILE_ACID_METABOLISM",1979,11894,0.445493117190841,0.452589634073602,1999,0.6495,1,"none",FALSE,0.3505
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_CHOLESTEROL_HOMEOSTASIS",1979,11894,0.636433887670358,0.576155522304827,1999,5e-04,0.025,"none",TRUE,0.9995
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_COAGULATION",1979,11894,0.662543870220572,0.659630327544134,1999,0.4125,0.763888888888889,"none",FALSE,0.5875
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_COMPLEMENT",1979,11894,0.693913072402233,0.687870477474335,1999,0.2625,0.570652173913043,"none",FALSE,0.7375
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_DNA_REPAIR",1979,11894,0.610050354878306,0.63594615185356,1999,0.981,1,"none",FALSE,0.019
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_E2F_TARGETS",1979,11894,0.585651803507688,0.61054456987779,1999,0.98,1,"none",FALSE,0.02
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1979,11894,0.663161678486124,0.737141029418044,1999,1,1,"none",FALSE,0
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_ESTROGEN_RESPONSE_EARLY",1979,11894,0.699264835545945,0.679711736514127,1999,0.03,0.25,"none",FALSE,0.97
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_ESTROGEN_RESPONSE_LATE",1979,11894,0.702614402467222,0.689401358241731,1999,0.0955,0.397916666666667,"none",FALSE,0.9045
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_FATTY_ACID_METABOLISM",1979,11894,0.618063509049859,0.626187170057809,1999,0.7165,1,"none",FALSE,0.2835
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_G2M_CHECKPOINT",1979,11894,0.625159174290315,0.650415524775469,1999,0.991,1,"none",FALSE,0.00900000000000001
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_GLYCOLYSIS",1979,11894,0.691852579259816,0.699783319309744,1999,0.7895,1,"none",FALSE,0.2105
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_HEDGEHOG_SIGNALING",1979,11894,0.378574710165037,0.352960095073524,1999,0.1935,0.5375,"none",FALSE,0.8065
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_HEME_METABOLISM",1979,11894,0.665239623633574,0.663767646201068,1999,0.439,0.764166666666667,"none",FALSE,0.561
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_HYPOXIA",1979,11894,0.720663159840408,0.730515886095221,1999,0.8845,1,"none",FALSE,0.1155
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_IL2_STAT5_SIGNALING",1979,11894,0.696229963690391,0.685176167487288,1999,0.1535,0.4890625,"none",FALSE,0.8465
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_IL6_JAK_STAT3_SIGNALING",1979,11894,0.559905977038125,0.530150615551989,1999,0.047,0.335714285714286,"none",FALSE,0.953
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_INFLAMMATORY_RESPONSE",1979,11894,0.668896537252004,0.652074534483295,1999,0.069,0.3475,"none",FALSE,0.931
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_INTERFERON_ALPHA_RESPONSE",1979,11894,0.630483633534383,0.601446371138563,1999,0.0205,0.205,"none",FALSE,0.9795
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_INTERFERON_GAMMA_RESPONSE",1979,11894,0.689465350244518,0.679501434967037,1999,0.151,0.4890625,"none",FALSE,0.849
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_KRAS_SIGNALING_DN",1979,11894,0.411206646844036,0.395485902197811,1999,0.2225,0.546590909090909,"none",FALSE,0.7775
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_KRAS_SIGNALING_UP",1979,11894,0.698006958557171,0.665390093345711,1999,0.0015,0.0375,"none",TRUE,0.9985
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_MITOTIC_SPINDLE",1979,11894,0.701315018075944,0.695027823845157,1999,0.2405,0.546590909090909,"none",FALSE,0.7595
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_MTORC1_SIGNALING",1979,11894,0.703795847288587,0.718402524601056,1999,0.9525,1,"none",FALSE,0.0475
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_MYC_TARGETS_V1",1979,11894,0.716389745642602,0.739912191076386,1999,0.9985,1,"none",FALSE,0.00149999999999995
"GSE274557","Pt10","GSM8452882_Pt-10D","HALLMARK_MYC_TARGETS_V2",1979,11894,0.40871358858945,0.386144624016861,1999,0.1565,0.4890625,"none",FALSE,0.8435
