adjustment,neglog10_p_raw,neglog10_p_adjusted
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.2810833139851389,0.5808706922580243
Marker modules,1.1674910872937636,0.020224067270314405
Marker modules,2.6020599913279625,0.7423214251308154
Marker modules,1.4436974992327127,0.0660068361687577
Marker modules,3.3010299956639813,2.0
Marker modules,1.7212463990471711,0.031050319018657353
Marker modules,1.2676062401770316,1.5606673061697374
Marker modules,0.12667939818460122,0.3196644865854368
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.9355420107730815,0.017728766960431602
Marker modules,3.0,0.08990945440593186
Marker modules,3.3010299956639813,0.9450041384708585
Marker modules,0.008552401996197136,0.039767126871487694
Marker modules,3.3010299956639813,0.5221555236612417
Marker modules,1.8239087409443189,1.6108339156354676
Marker modules,0.10790539730951958,0.4528408786725825
Marker modules,3.0,2.6989700043360187
Marker modules,0.9030899869919435,0.02387938170018444
Marker modules,3.3010299956639813,0.15119529894819625
Marker modules,3.3010299956639813,0.20586064423222603
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,2.154901959985743,0.619788758288394
Marker modules,1.136677139879544,0.001958735636571622
Marker modules,1.1051303432547475,1.978810700930062
Marker modules,0.49825627037200554,0.6507224725320447
Marker modules,0.5121548798885645,3.0
Marker modules,0.265200170411153,0.6270879970298935
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,2.6020599913279625,2.8239087409443187
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,-0.0,-0.0
Marker modules,3.3010299956639813,2.1870866433571443
Marker modules,1.0731432910503076,0.35753547975787864
Marker modules,1.0655015487564323,0.619788758288394
Marker modules,1.0555173278498313,0.7864822430036951
Marker modules,0.17295398299526585,0.36653154442041347
Marker modules,2.5228787452803374,2.154901959985743
Marker modules,1.5934598195660448,0.6003262785189618
Marker modules,3.3010299956639813,3.3010299956639813
Marker modules,0.0402433270090049,0.5646334933873387
Marker modules,3.3010299956639813,1.2041199826559248
Marker modules,0.020224067270314405,0.17392519729917355
Marker modules,1.6382721639824072,1.6108339156354676
Marker modules,0.4455108399961811,0.0013048416883442813
Label transfer,0.01300446027561836,0.05060999335508721
Label transfer,0.0010870956412141377,1.3419886033428876
Label transfer,0.5391021572434522,1.869666231504994
Label transfer,0.14146280243036088,3.3010299956639813
Label transfer,0.005902910411789988,2.4559319556497243
Label transfer,0.061230177216882536,0.11041819785037627
Label transfer,0.08223199755224364,2.6989700043360187
Label transfer,0.623423042943488,0.03763066432997889
Label transfer,3.3010299956639813,2.8239087409443187
Label transfer,0.09555495892309032,3.3010299956639813
Label transfer,0.00021720154586423186,2.2596373105057563
Label transfer,1.494850021680094,0.43062609038495414
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.023420781359890043,3.3010299956639813
Label transfer,2.8239087409443187,1.2839966563652008
Label transfer,3.0,1.2441251443275085
Label transfer,1.0087739243075051,0.25103713874383854
Label transfer,1.6197887582883939,3.3010299956639813
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.002176919254274547,0.08539243222891947
Label transfer,0.2620126736665692,0.12988884463559913
Label transfer,1.8096683018297086,3.0
Label transfer,0.004145520125434108,0.46092390120722343
Label transfer,0.11238269966426384,1.1191864077192086
Label transfer,0.0008694587126288914,0.9136401693252518
Label transfer,0.05158703422139897,1.6989700043360187
Label transfer,0.045034268941579254,0.8312079796858183
Label transfer,0.48017200622428124,3.3010299956639813
Label transfer,0.003269484564847303,2.070581074285707
Label transfer,0.1456939581989194,1.6108339156354676
Label transfer,2.3979400086720375,2.6989700043360187
Label transfer,0.9013562741829431,0.744727494896694
Label transfer,1.449771646944906,2.8239087409443187
Label transfer,1.0268721464003014,3.3010299956639813
Label transfer,0.3214816209598861,1.0861861476162833
Label transfer,1.978810700930062,2.8239087409443187
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.35753547975787864,0.9083330424043154
Label transfer,0.744727494896694,0.4067139329795427
Label transfer,0.3018994543766101,0.44369749923271273
Label transfer,0.45407467064415724,0.15211900255462477
Label transfer,0.07961575782164251,0.10513034325474745
Label transfer,0.8181564120552275,2.0
Label transfer,0.021591207376960735,1.1051303432547475
Label transfer,0.3550692920864126,2.1870866433571443
Label transfer,0.6757175447023074,0.08486409337798809
Label transfer,0.00021720154586423186,2.5228787452803374
Label transfer,0.0754622822245102,0.23995467203418938
Label transfer,0.18842499412940666,0.23210238398190938
Label transfer,0.09528445472131904,0.42596873227228116
Label transfer,-0.0,0.0006519307932786019
Label transfer,0.03763066432997889,1.9030899869919435
Label transfer,0.32239304727950685,0.5250556645346122
Label transfer,0.7864822430036951,3.3010299956639813
Label transfer,0.5543957967264024,1.6108339156354676
Label transfer,0.5107448316307395,0.7363639314118918
Label transfer,0.10347378251044466,0.9546770212133425
Label transfer,0.003269484564847303,0.02387938170018444
Label transfer,0.36001575195841146,0.6850799440075802
Label transfer,0.5875394525700387,3.3010299956639813
Label transfer,0.1678105389314869,1.5686362358410126
Label transfer,0.36051351073141397,1.6989700043360187
Label transfer,0.0163737128754655,0.48744900709578926
Label transfer,0.018634490921455603,3.3010299956639813
Label transfer,1.7695510786217261,0.23136189875238555
Label transfer,0.7632109005907071,0.2003149090908996
Label transfer,0.00021720154586423186,0.005902910411789988
Label transfer,0.0329202658555029,0.38038499425719363
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.6289321377282637,0.6978856230437989
Label transfer,0.059234564368782466,0.031050319018657353
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.22329881601158919,0.2564902352715702
Label transfer,0.0028321285541660227,0.010995384301463193
Label transfer,0.1310618216670887,0.5257837359237448
Label transfer,0.11322735694556191,0.4596705252091263
Label transfer,0.009883233932095567,0.3448615651886179
Label transfer,0.9935339577507682,1.0222763947111522
Label transfer,0.279427279635739,1.4436974992327127
Label transfer,0.0359762071599665,0.03574036980315106
Label transfer,1.193820026016113,3.3010299956639813
Label transfer,0.0291883891274822,1.576754126063192
Label transfer,0.5023793502187123,1.1079053973095196
Label transfer,0.0004345117740176917,1.5451551399914898
Label transfer,0.44490555142168087,1.024568191490737
Label transfer,0.00021720154586423186,1.8239087409443189
Label transfer,1.5451551399914898,0.9625735020593764
Label transfer,0.24222450898807438,0.5406075122407692
Label transfer,0.24222450898807438,0.4329736338409396
Label transfer,0.12988884463559913,0.13018179202067184
Label transfer,2.3010299956639813,1.853871964321762
Label transfer,0.009439170005980012,0.09745322068600859
Label transfer,0.07058107428570728,0.031283622533214185
Label transfer,0.32513885926218844,0.2298847052128984
Label transfer,0.6935749724493127,1.6882461389442456
Label transfer,1.4685210829577449,2.8239087409443187
Label transfer,0.22511823418120366,2.4559319556497243
Label transfer,0.004584201457584909,0.04479346245805826
Label transfer,0.12755235221098662,0.549750891680639
Label transfer,0.009883233932095567,0.3540867249661558
Label transfer,0.40230481407448765,0.019542107723899943
Label transfer,0.22329881601158919,0.0004345117740176917
Label transfer,0.24070996697569602,0.024338466818941477
Label transfer,0.12580819532092882,0.02826040911222171
Label transfer,0.02988567771490289,-0.0
Label transfer,0.07961575782164251,0.021591207376960735
Label transfer,0.04744970610179836,-0.0
Label transfer,1.1135092748275182,0.3040807471686
Label transfer,1.0,0.22657927670938996
Label transfer,1.709965388637482,-0.0
Label transfer,0.8477116556169435,-0.0
Label transfer,2.3467874862246565,2.3979400086720375
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.0788339493622613,-0.0
Label transfer,1.0362121726544447,0.0061230850587887945
Label transfer,0.21752737583371382,0.005462895701502138
Label transfer,1.537602002101044,0.27901425584626094
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,1.2254830342714504,1.0705810742857071
Label transfer,0.2006594505464183,0.14904760020650717
Label transfer,0.3580304022979407,0.005023326350308876
Label transfer,0.17134010346468015,-0.0
Label transfer,0.7569619513137056,-0.0
Label transfer,0.12959609472097294,0.0004345117740176917
Label transfer,0.9829666607012196,0.00021720154586423186
Label transfer,1.0888423912600234,0.14721513131945219
Label transfer,0.04599883231842984,-0.0
Label transfer,0.8210230527068306,0.47237009912866135
Label transfer,0.23210238398190938,-0.0
Label transfer,-0.0,0.0034883278458213473
Label transfer,0.39093945006991304,0.4406919890929875
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,2.8239087409443187,-0.0
Label transfer,0.5171264163912462,0.42136079003192767
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.017276612331454656,0.0008694587126288914
Label transfer,0.14874165128092473,0.13786862068696282
Label transfer,0.7471469690201068,0.40340290437353976
Label transfer,0.0988142198628497,0.06298389253518578
Label transfer,0.2831622767004755,0.2907300390241692
Label transfer,0.20936303806829662,0.2065588670223364
Label transfer,3.0,3.3010299956639813
Label transfer,0.5451551399914898,0.0004345117740176917
Label transfer,0.18210424283820453,0.0004345117740176917
Label transfer,1.5528419686577808,1.6197887582883939
Label transfer,0.22475374025976358,-0.0
Label transfer,0.31695296176115045,0.003269484564847303
Label transfer,0.4300411819034059,0.5121548798885645
Label transfer,0.6020599913279624,0.0006519307932786019
Label transfer,2.6989700043360187,0.029420694285149145
Label transfer,-0.0,-0.0
Label transfer,3.3010299956639813,2.154901959985743
Label transfer,3.3010299956639813,2.1870866433571443
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,1.978810700930062,1.2596373105057561
Label transfer,3.3010299956639813,0.37008096449645816
Label transfer,0.790484985457369,0.5199930570428494
Label transfer,3.0,1.585026652029182
Label transfer,3.3010299956639813,2.8239087409443187
Label transfer,2.6989700043360187,0.40395299245456084
Label transfer,0.14721513131945219,0.6746896282889389
Label transfer,-0.0,0.00021720154586423186
Label transfer,3.3010299956639813,0.6978856230437989
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,1.958607314841775,0.26881429236599963
Label transfer,-0.0,0.011218156546359746
Label transfer,3.3010299956639813,3.0
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,1.193820026016113,0.9083330424043154
Label transfer,3.3010299956639813,1.3615107430453628
Label transfer,1.2006594505464183,0.632644078973981
Label transfer,0.0893755951107988,-0.0
Label transfer,0.49281902273975914,0.013676222949234686
Label transfer,0.11435612816423608,0.5917600346881504
Label transfer,-0.0,0.0034883278458213473
Label transfer,2.6989700043360187,2.6989700043360187
Label transfer,3.0,1.337242168318426
Label transfer,1.4814860601221125,3.3010299956639813
Label transfer,0.9913998282380825,0.595166283380062
Label transfer,0.0023952125395456008,0.1399616101928066
Label transfer,0.026872146400301365,0.0008694587126288914
Label transfer,3.3010299956639813,0.176199846250122
Label transfer,2.8239087409443187,3.0
Label transfer,0.44611697335612566,0.6536470255493614
Label transfer,3.0,1.6575773191777938
Label transfer,0.5710557099644256,0.6556077263148893
Label transfer,0.8210230527068306,0.8041003475907662
Label transfer,0.29627884007298017,0.5135695211455662
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.5474469367710747,0.34246611244201375
Label transfer,0.08039897621588903,0.08884239126002341
Label transfer,3.0,3.3010299956639813
Label transfer,1.4621809049267258,0.08275714209253371
Label transfer,0.20936303806829662,0.18210424283820453
Label transfer,3.3010299956639813,1.6197887582883939
Label transfer,1.6777807052660807,0.8138916201867947
Label transfer,1.1804560644581312,1.2596373105057561
Label transfer,2.8239087409443187,0.12176553132495585
Label transfer,0.00021720154586423186,0.0010870956412141377
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.042632191568472554,1.1456939581989194
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.026410376572743116,0.016824927962187056
Label transfer,0.30627305107635305,0.9488474775526187
Label transfer,0.006784279525862967,1.4259687322722812
Label transfer,0.014798141635428173,2.221848749616356
Label transfer,0.15211900255462477,0.3990271043132517
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,-0.0,0.5567370125413049
Label transfer,2.8239087409443187,0.44369749923271273
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.12959609472097294,0.00021720154586423186
Label transfer,0.28441444810680383,0.011441043121384482
Label transfer,0.00021720154586423186,0.05873709068105023
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.0721165896692931,0.4335625078049297
Label transfer,0.5767541260631921,3.0
Label transfer,-0.0,0.12871902714202696
Label transfer,0.4467239538629006,0.4584207560534191
Label transfer,0.00021720154586423186,0.4122890349810886
Label transfer,0.004584201457584909,0.8680607047895754
Label transfer,-0.0,2.8239087409443187
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,2.8239087409443187,3.0
Label transfer,0.28735029837278864,0.22511823418120366
Label transfer,0.0034883278458213473,1.537602002101044
Label transfer,0.3893398369101201,0.5346171485515817
Label transfer,0.28735029837278864,0.8680607047895754
Label transfer,3.3010299956639813,1.1643094285075744
Label transfer,2.0457574905606752,1.9030899869919435
Label transfer,3.3010299956639813,0.8224635000701378
Label transfer,0.5575202309355514,0.47495519296315475
Label transfer,0.8312079796858183,1.3872161432802645
Label transfer,0.0006519307932786019,0.04119729660049764
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.3396089015975329,2.0969100130080562
Label transfer,1.3279021420642825,1.2182446253475312
Label transfer,0.6081830763867512,3.3010299956639813
Label transfer,0.027334407733889104,0.12033079436794646
Label transfer,1.585026652029182,2.6020599913279625
Label transfer,0.1372724716820254,0.7022394889008661
Label transfer,0.6556077263148893,3.3010299956639813
Label transfer,0.745935547085662,0.5023793502187123
Label transfer,0.04793440981494969,0.4762535331884355
Label transfer,0.0008694587126288914,0.0329202658555029
Label transfer,0.031283622533214185,0.5037624548332648
Label transfer,0.003269484564847303,0.47820835036087656
Label transfer,0.44369749923271273,2.8239087409443187
Label transfer,3.3010299956639813,-0.0
Label transfer,0.19314197048118256,0.9605858808238629
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,3.3010299956639813,2.6020599913279625
Label transfer,0.2810833139851389,0.9030899869919435
Label transfer,1.1674910872937636,-0.0
Label transfer,2.6020599913279625,2.5228787452803374
Label transfer,1.4436974992327127,1.2636034977233577
Label transfer,3.3010299956639813,1.3187587626244128
Label transfer,1.7212463990471711,0.02387938170018444
Label transfer,1.2676062401770316,1.6289321377282637
Label transfer,0.12667939818460122,0.002176919254274547
Label transfer,3.3010299956639813,0.0010870956412141377
Label transfer,0.9355420107730815,1.1307682802690238
Label transfer,3.0,3.3010299956639813
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,0.008552401996197136,0.0004345117740176917
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,1.8239087409443189,1.530177984021837
Label transfer,0.10790539730951958,1.0680338852718274
Label transfer,3.0,0.0402433270090049
Label transfer,0.9030899869919435,0.031283622533214185
Label transfer,3.3010299956639813,0.03432802877989328
Label transfer,3.3010299956639813,0.0037072814586785003
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,2.154901959985743,1.0065637695023884
Label transfer,1.136677139879544,0.06879647454924756
Label transfer,1.1051303432547475,0.3014645074379989
Label transfer,0.49825627037200554,1.5606673061697374
Label transfer,0.5121548798885645,2.3467874862246565
Label transfer,0.265200170411153,0.21645371772965016
Label transfer,3.3010299956639813,0.11153968196461368
Label transfer,2.6020599913279625,1.978810700930062
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,-0.0,0.004364805402450088
Label transfer,3.3010299956639813,3.3010299956639813
Label transfer,1.0731432910503076,1.2254830342714504
