"pathway","stat","stat_matched_med","stat_matched_mad","z_matched","n_matched","p_matched","p_adj_BH","arm","section_id","analysis"
"HALLMARK_UV_RESPONSE_UP",0.702176084095953,0.651807973252412,0.0268426087179833,1.87642383692,1999,0.021,0.0403846153846154,"raw","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.423435398604008,0.352068861140788,0.0450384201370526,1.58457017910598,1999,0.066,0.106451612903226,"raw","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_XENOBIOTIC_METABOLISM",0.712512022218782,0.634901960505408,0.0248221639292948,3.12664366952228,1999,0.0015,0.00375,"raw","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ADIPOGENESIS",0.376743114287726,0.341237209754138,0.0161925409715256,2.19273211017499,1999,0.017,0.0354166666666667,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ALLOGRAFT_REJECTION",0.273386129536934,0.316327028558909,0.0177269766862028,-2.42234757692196,1999,0.996,0.9965,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ANDROGEN_RESPONSE",0.354810624592748,0.273544056828267,0.0186591826986894,4.35531229190382,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ANGIOGENESIS",0.194262498451181,0.170286875137879,0.024691502498467,0.971007062643956,1999,0.171,0.244285714285714,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_APICAL_JUNCTION",0.313493371571656,0.327461194039284,0.0163824330941259,-0.8526097672657,1999,0.7985,0.867934782608696,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_APICAL_SURFACE",0.138072163991078,0.125664298903838,0.0195467751287317,0.634778115854073,1999,0.2625,0.345394736842105,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_APOPTOSIS",0.416778756314956,0.326695717702203,0.0176583320358486,5.10144663889397,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_BILE_ACID_METABOLISM",0.1885612542492,0.180532871552857,0.0185861347271232,0.431955477253011,1999,0.33,0.423076923076923,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.264557688000695,0.22262110892777,0.0206017687025436,2.03558149197877,1999,0.031,0.0574074074074074,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_COAGULATION",0.282154987005619,0.276532171746338,0.0197656888379949,0.2844735291225,1999,0.393,0.474418604651163,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_COMPLEMENT",0.352729985633149,0.319897414995355,0.016915710020876,1.94095137580833,1999,0.029,0.0557692307692308,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_DNA_REPAIR",0.298733775727603,0.301398372805792,0.0183541048037926,-0.145177174625165,1999,0.5585,0.634659090909091,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_E2F_TARGETS",0.23478546374522,0.284062445138131,0.0163467842443988,-3.01447554798404,1999,0.9965,0.9965,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.358114722895118,0.354401954037223,0.0161583148134698,0.22977450933189,1999,0.405,0.474418604651163,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.358132274530152,0.313420543683581,0.0166639266420904,2.68314496378284,1999,0.0045,0.0140625,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.349283067296458,0.302692993500773,0.0161964789355098,2.8765556996181,1999,0.0035,0.0125,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_FATTY_ACID_METABOLISM",0.296770424486935,0.28086919283252,0.018198733376519,0.87375485565012,1999,0.1825,0.253472222222222,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_G2M_CHECKPOINT",0.30825961144563,0.291713933731837,0.0171372720288411,0.965479084766075,1999,0.1605,0.236029411764706,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_GLYCOLYSIS",0.316299695077932,0.312242425872997,0.016628339065506,0.243997262080832,1999,0.408,0.474418604651163,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_HEDGEHOG_SIGNALING",0.155592586337206,0.098604635136187,0.0182517019402229,3.1223362833594,1999,0.004,0.0133333333333333,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_HEME_METABOLISM",0.349150068727156,0.311112630881357,0.0163491757983669,2.32656607983862,1999,0.0145,0.0329545454545455,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_HYPOXIA",0.414204206627806,0.335220076093306,0.0161975606411905,4.87629787498014,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_IL2_STAT5_SIGNALING",0.370209620218911,0.32806699143475,0.0172020108539231,2.44986642213109,1999,0.005,0.0147058823529412,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.284062619147274,0.234959213939318,0.0203781954886845,2.40960517015466,1999,0.012,0.03,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_INFLAMMATORY_RESPONSE",0.368706436013554,0.315360137766618,0.0165487150019778,3.22359157436458,1999,0.001,0.00416666666666667,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.284889684035737,0.259909465285131,0.0195641774853053,1.27683460086012,1999,0.1265,0.19765625,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.377804414757132,0.338552648430117,0.0163924380426928,2.39450447973557,1999,0.008,0.0210526315789474,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_KRAS_SIGNALING_DN",0.168325887413651,0.13176302124147,0.0161204057660551,2.26811078472803,1999,0.0165,0.0354166666666667,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_KRAS_SIGNALING_UP",0.343567696889251,0.314471362145585,0.0165126190898557,1.76206661010801,1999,0.0395,0.0681034482758621,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MITOTIC_SPINDLE",0.378867391600407,0.329988452289654,0.0162840702094775,3.00164140058204,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MTORC1_SIGNALING",0.377817977247486,0.343198306221103,0.0167693966667611,2.06445537155208,1999,0.018,0.036,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MYC_TARGETS_V1",0.394126754250081,0.352104710381204,0.0155014526973847,2.71084553746162,1999,0.007,0.0194444444444444,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MYC_TARGETS_V2",0.259592604484721,0.182643423253951,0.0203073293684237,3.78923194846188,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MYOGENESIS",0.378598004851128,0.296385774607247,0.0174064657127817,4.72308575447987,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_NOTCH_SIGNALING",0.157235176824493,0.128853518588049,0.0198838042235294,1.42737566299607,1999,0.0825,0.133064516129032,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.327746597161648,0.356070571026551,0.0156611226366799,-1.80855322584385,1999,0.965,0.9965,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_P53_PATHWAY",0.370637456860053,0.346805607890706,0.0164697146685187,1.44701043393913,1999,0.0735,0.1225,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PANCREAS_BETA_CELLS",0.0691662238495286,0.0566850830575923,0.0152870842756381,0.816450054627259,1999,0.21,0.283783783783784,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PEROXISOME",0.251087662453824,0.230425305104927,0.0193306197596693,1.06889264833642,1999,0.139,0.210606060606061,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.27311727694695,0.265094869324142,0.0200547752090106,0.400024809014245,1999,0.345,0.43125,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PROTEIN_SECRETION",0.33850437829419,0.274266691269684,0.0203132558219655,3.16235307562283,1999,0.0015,0.00576923076923077,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.277631465979753,0.201001215663183,0.0213728889846013,3.58539504751931,1999,0.001,0.00416666666666667,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_SPERMATOGENESIS",0.0964280974406591,0.117174963802607,0.0167926612272995,-1.23547221498282,1999,0.903,0.96063829787234,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_TGF_BETA_SIGNALING",0.334258424267882,0.224545928100312,0.0220721874328062,4.97062180635991,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.528418056071054,0.355582148205265,0.0158834275264152,10.8815246317806,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.332178822876715,0.28588929145367,0.018956118169293,2.44193093805614,1999,0.014,0.0329545454545455,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_UV_RESPONSE_DN",0.39361738724391,0.305457925437996,0.0178129016207631,4.9491915288609,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_UV_RESPONSE_UP",0.415265418674076,0.302580551833984,0.0180944581675415,6.22759000555377,1999,5e-04,0.0025,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.162906494115307,0.127715623410182,0.0198470784887303,1.773100797939,1999,0.0375,0.0669642857142857,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_XENOBIOTIC_METABOLISM",0.290649925303757,0.301134383541414,0.0165709216945578,-0.632702177399087,1999,0.7375,0.819444444444445,"marker","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ADIPOGENESIS",0.523285541430286,0.549028401897602,0.0162852874199756,-1.58074339147004,1999,0.9345,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ALLOGRAFT_REJECTION",0.411837120698333,0.522635062785317,0.0189020989105024,-5.86167401893252,1999,1,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ANDROGEN_RESPONSE",0.529746499559419,0.469385568046991,0.0243854700808558,2.47528267088096,1999,0.007,0.0269230769230769,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ANGIOGENESIS",0.414105876126765,0.324475822987836,0.0342509552043596,2.61686287591538,1999,0.0065,0.0269230769230769,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_APICAL_JUNCTION",0.603210565779538,0.531817539755486,0.0179104071000906,3.98611966914426,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_APICAL_SURFACE",0.302472876273222,0.24714178036476,0.0325308029133703,1.70088319233339,1999,0.055,0.1375,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_APOPTOSIS",0.539989867609043,0.536989956978342,0.0175519694759161,0.170915898345047,1999,0.4265,0.627205882352941,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_BILE_ACID_METABOLISM",0.347996450179796,0.333076597484201,0.0277911051785858,0.53685712028075,1999,0.302,0.47890625,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.453155204270967,0.402013294967835,0.0282441612028817,1.81070731524908,1999,0.026,0.08125,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_COAGULATION",0.532174414039224,0.474044393788435,0.0225143066222001,2.58191474542104,1999,0.0015,0.0075,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_COMPLEMENT",0.532089143849945,0.526759779763533,0.018541289870829,0.287432218769033,1999,0.3945,0.597727272727273,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_DNA_REPAIR",0.518066570640304,0.502222066189103,0.0208086754762214,0.761437433598652,1999,0.2115,0.411111111111111,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_E2F_TARGETS",0.414759099485622,0.481175256419164,0.0203704703232969,-3.26041352406014,1999,0.9995,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.576350603787955,0.563690754132684,0.015285563248191,0.828222647063371,1999,0.2005,0.411111111111111,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.598889095748181,0.517716746861498,0.0188668328992441,4.30238341115192,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.604562003586157,0.504949049553641,0.0190150314266514,5.23864261895981,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_FATTY_ACID_METABOLISM",0.474685245808611,0.476883772107214,0.0217934269663734,-0.100880247149519,1999,0.5385,0.747916666666667,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_G2M_CHECKPOINT",0.45338501816532,0.494085309752639,0.0194760364874011,-2.08976254555938,1999,0.9745,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_GLYCOLYSIS",0.572898806411262,0.515462114955585,0.0183534073422072,3.12948382743024,1999,0.001,0.00555555555555556,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_HEDGEHOG_SIGNALING",0.319267176912271,0.201713134118492,0.0320217813053287,3.67106506889474,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_HEME_METABOLISM",0.535725358637831,0.514511639003512,0.0187912575089589,1.12891431689475,1999,0.1235,0.294047619047619,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_HYPOXIA",0.573310931553376,0.545775687986513,0.0172159713921723,1.59940109910864,1999,0.0435,0.127777777777778,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_IL2_STAT5_SIGNALING",0.548201664361837,0.536664122543572,0.0161712054453028,0.713462076608325,1999,0.233,0.416071428571429,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.342464206270983,0.421437390831801,0.0250296576685507,-3.15518436594707,1999,1,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_INFLAMMATORY_RESPONSE",0.489855358915245,0.522040560178456,0.0177482918908555,-1.81342528402941,1999,0.969,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.467894981653063,0.451552156190872,0.0246948470375738,0.661790916838865,1999,0.256,0.426666666666667,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.5098318372417,0.549829582632475,0.017108292588251,-2.33791567360985,1999,0.992,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_KRAS_SIGNALING_DN",0.340946042338821,0.258655161707877,0.0240440666444955,3.4225026010641,1999,0.002,0.00909090909090909,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_KRAS_SIGNALING_UP",0.549959926986143,0.521211857575746,0.0188175929983951,1.52772298842094,1999,0.046,0.127777777777778,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MITOTIC_SPINDLE",0.598597128460021,0.536365677584937,0.0168636942529034,3.69026204708199,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MTORC1_SIGNALING",0.56177228389733,0.551004538773281,0.0161989213620109,0.664719883714027,1999,0.254,0.426666666666667,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MYC_TARGETS_V1",0.555162299292183,0.56389642948034,0.0152995347267811,-0.570875542565935,1999,0.7245,0.928846153846154,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MYC_TARGETS_V2",0.259983476191744,0.336678430622056,0.0300310930370821,-2.55385158094676,1999,0.998,1,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_MYOGENESIS",0.491954537956018,0.500609013051844,0.0199445318932693,-0.433927210833468,1999,0.6665,0.876973684210526,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_NOTCH_SIGNALING",0.358026626977962,0.249537510168753,0.0324557051193783,3.3426824778622,1999,0.001,0.00555555555555556,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.575401443924185,0.56282266178655,0.0163811090275056,0.76788342697146,1999,0.222,0.411111111111111,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_P53_PATHWAY",0.587155157187858,0.555647593542909,0.0165137092153101,1.90796405787121,1999,0.022,0.0785714285714286,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PANCREAS_BETA_CELLS",0.137777421828113,0.11642226060319,0.0263847736989967,0.809374431956378,1999,0.221,0.411111111111111,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PEROXISOME",0.433879967959038,0.407818059500012,0.0260736247700274,0.999550645101878,1999,0.157,0.341304347826087,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.468714530295855,0.456539825246392,0.0244361592039554,0.498224984861455,1999,0.3065,0.47890625,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_PROTEIN_SECRETION",0.559479782698499,0.467420692960561,0.0247896176648072,3.71361474721859,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.372989752378974,0.369364139851474,0.0326660570402883,0.110990209899783,1999,0.4545,0.649285714285714,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_SPERMATOGENESIS",0.209053057493851,0.231660362437864,0.0265989296145703,-0.849932883450641,1999,0.815,0.983928571428571,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_TGF_BETA_SIGNALING",0.522238313273402,0.403303928811053,0.0297372760526619,3.99950500683814,1999,5e-04,0.00357142857142857,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.559952885383968,0.573118523627367,0.0140275047454281,-0.938558815864262,1999,0.8265,0.983928571428571,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.475826254838576,0.485117806881987,0.0227374742123965,-0.408644863392293,1999,0.6575,0.876973684210526,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_UV_RESPONSE_DN",0.549067861450818,0.508772820611183,0.0198051348280469,2.03457543659694,1999,0.024,0.08,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_UV_RESPONSE_UP",0.528017638993083,0.508339095082527,0.0198237856767598,0.99267335873319,1999,0.1535,0.341304347826087,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.300545649804229,0.247558616646241,0.0314461853344072,1.68500670572631,1999,0.055,0.1375,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_XENOBIOTIC_METABOLISM",0.489991623981799,0.503464730763998,0.0192593213470649,-0.699562904601101,1999,0.7555,0.944375,"label_transfer","GSM8641021_C1_D8_ROI1_s1","full_section"
"HALLMARK_ADIPOGENESIS",0.736148757943242,0.678649335411321,0.0205014849248015,2.80464672402152,1999,0.002,0.00434782608695652,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_ALLOGRAFT_REJECTION",0.493399971253041,0.658816796218218,0.0242773235189589,-6.8136351536444,1999,1,1,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_ANDROGEN_RESPONSE",0.717277528015489,0.608757823941068,0.0313960773261893,3.45647333413526,1999,5e-04,0.00178571428571429,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_ANGIOGENESIS",0.780659582871222,0.490760079371747,0.0538793132842531,5.38053449141121,1999,5e-04,0.00178571428571429,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_APICAL_JUNCTION",0.814778300652141,0.669137756793503,0.0232486458654878,6.26447427094405,1999,5e-04,0.00178571428571429,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_APICAL_SURFACE",0.495920064294049,0.37174139809492,0.0516655406221305,2.40351043855986,1999,0.0105,0.021875,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_APOPTOSIS",0.761286475512138,0.68151294902138,0.0224318570716856,3.55626046634595,1999,5e-04,0.00178571428571429,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_BILE_ACID_METABOLISM",0.476419925919533,0.441666812258514,0.0358062355424232,0.970588310514914,1999,0.162,0.238235294117647,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.658966867693414,0.543858940005258,0.036560234188241,3.14844612579585,1999,0.001,0.00277777777777778,"raw","GSM8641021_C1_D8_ROI1_s1","RCTD_intersection"
